http://british-library.georeferencer.com/id/,path,title,link
002OSD000000007U00021000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00021000.tif,Launceston,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000007u00021000.html
002OSD000000009U00112000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00112000.tif,Lambourn,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000009u00112000.html
002OSD000000010U00133000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00133000.tif,Llantrisant,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000010u00133000.html
002OSD000000010U00155000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00155000.tif,Llandrindod,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000010u00155000.html
002OSD000000011U00186000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00186000.tif,Ladbroke,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000011u00186000.html
002OSD000000012U00223000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00223000.tif,Leicester and Loughborough,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000012u00223000.html
002OSD000000012U00233000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00233000.tif,Leverington 12,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000012u00233000.html
002OSD000000013U00267000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00267000.tif,Llanwrst,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000013u00267000.html
002OSD000000013U00297000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000013U00297000.tif,Llandrillo,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000013u00297000.html
002OSD000000014U00290000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00290000.tif,Tutbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000014u00286000.html
002OSD000000014U00286000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00286000.tif,Llanidloes,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000014u00286000.html
002OSD000000014U00296000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00296000.tif,Llangynog,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000014u00296000.html
002OSD000000014U00319000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00319000.tif,Longnor,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000014u00319000.html
002OSD000000016U00322000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00322000.tif,"Liskeard, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000016u00322000.html
002OSD000000017U00334000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000017U00334000.tif,Lydiard St. Laurence,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000017u00334000.html
002OSD000000018U00001000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000018U00001000.tif,"Land's End, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000018u00001000.html
002osd000000020u00100000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000020U00100000.tif,Luton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000020u00100000.html
002OSD000000020U00119000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000020U00119000.tif,Lydiard,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000020u00119000.html
002OSD000000021U00143000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00143000.tif,Lampeter,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000021u00143000.html
002OSD000000021U00145000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00145000.tif,Llanon,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000021u00145000.html
002OSD000000021U00146000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00146000.tif,Llandovery(002OSD000000021U00146000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000021u00146000.html
002OSD000000023U00210000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U00210000.tif,Littleport,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000023u00210000.html
002OSD000000024U00218000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00218000.tif,Lichfield,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000024u00218000.html
002OSD000000024U00240000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00240000.tif,Lincoln,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000024u00240000.html
002OSD000000024U00248000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000024U00248000.tif,Louth,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000024u00248000.html
002OSD000000026U00282000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00282000.tif,Llangefni,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000026u00282000.html
002OSD000000026U00298000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00298000.tif,Llanerfyl,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000026u00298000.html
002OSD000000026U00308000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00308000.tif,Llangollen,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000026u00308000.html
002OSD000000027U00396000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000027U00396000.tif,"Lands End, Mount's Bay, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd000000027u00396000.html
002OSD00000027BU00440000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00440000.tif,"Lyding [Lidsing], Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd00000027bu00440000.html
002OSD00000027BU00448000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00448000.tif,Lundy Island,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/l/002osd00000027bu00448000.html
002OSD000000001U00013000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00013000.tif,"Modbury, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000001u00013000.html
002OSD000000004U00305000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00305000.tif,Machynlleth,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000004u00305000.html
002OSD000000004U00312000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00312000.tif,Mostyn Hall,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000004u00312000.html
002OSD000000004U00320000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00320000.tif,Macclesfield,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000004u00320000.html
002OSD000000008U00061000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00061000.tif,Midhurst 8,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000008u00061000.html
002OSD000000008U00089000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00089000.tif,Maldon,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000008u00089000.html
002OSD000000010U00166000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00166000.tif,Much Wenlock,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000010u00166000.html
002OSD000000010U00168000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00168000.tif,Market Drayton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000010u00168000.html
002OSD000000011U00209000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00209000.tif,March,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000011u00209000.html
002OSD000000012U00225000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00225000.tif,"Melton Mowbray, Leicestershire",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000012u00225000.html
002OSD000000014U00293000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00293000.tif,Meifod,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000014u00293000.html
002OSD000000014U00310000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00310000.tif,Mold,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000014u00310000.html
002OSD000000015U00371V00,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000015U00371V00.tif,"Margate, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000015u00371v00.html
002OSD000000015U00373000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000015U00373000.tif,Margate (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000015u00373000.html
002OSD000000016U00332000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00332000.tif,Minehead,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000016u00332000.html
002OSD000000016U00336000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00336000.tif,Milverton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000016u00336000.html
002OSD000000016U00347000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000016U00347000.tif,Maresfield,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000016u00347000.html
002OSD000000020U00124000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000020U00124000.tif,Malmesbury,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000020u00124000.html
002OSD000000021U00139000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00139000.tif,Milford Haven,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd000000021u00139000.html
002OSD00000027BU00432000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00432000.tif,"Merston, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd00000027bu00432000.html
002OSD00000027BU00433000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00433000.tif,"Milton, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd00000027bu00433000.html
002OSD00000027BU00441000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00441000.tif,"Maidstone, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd00000027bu00441000.html
002OSD00000027BU00443000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00443000.tif,"Mereworth, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/m/002osd00000027bu00443000.html
002OSD000000003U00196000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00196000.tif,Newmarket 3,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000003u00196000.html
002OSD000000010U00130000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00130000.tif,Newent,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000010u00130000.html
002OSD000000010U00156000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00156000.tif,Newtown,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000010u00156000.html
002OSD000000011U00213000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00213000.tif,Northampton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000011u00213000.html
002OSD000000012U00224000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00224000.tif,Nottingham 12,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000012u00224000.html
002OSD000000012U00239000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00239000.tif,Newark-on-Trent,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000012u00239000.html
002OSD000000018U00026000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000018U00026000.tif,"North Molton, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000018u00026000.html
002OSD000000021U00132000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00132000.tif,Newport 21,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000021u00132000.html
002OSD000000021U00144000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000021U00144000.tif,Newcastle-in-Emlyn,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000021u00144000.html
002OSD000000022U00167000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000022U00167000.tif,Newport 22,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000022u00167000.html
002OSD000000023U00201000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U00201000.tif,New Buckenham,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000023u00201000.html
002OSD000000023U0020100A,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000023U0020100A.tif,Norwich 23,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd000000023u0020100a.html
002OSD00000027AU00420000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027AU00420000.tif,Niton (Isle of Wight),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd00000027au00420000.html
002OSD00000027AU00423000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027AU00423000.tif,Newport 27A,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd00000027au00423000.html
002OSD00000027BU00447000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00447000.tif,"North Fleet, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/n/002osd00000027bu00447000.html
002OSD000000002U00068000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00068000.tif,Ockley,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000002u00068000.html
002OSD000000003U00189000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-001\002OSD000000003U00189000.tif,Ot Moor,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000003u00189000.html
002OSD000000003U00227000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00227000.tif,Oakham,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000003u00227000.html
002OSD000000003U00228000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00228000.tif,Stamford,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000003u00227000.html
002OSD000000005U00329000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000005U00329000.tif,Ottery St. Mary,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000005u00329000.html
002OSD000000005U00340000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000005U00340000.tif,"Ottery St. Mary, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000005u00340000.html
002OSD000000012U00230000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000012U00230000.tif,Oundle,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000012u00230000.html
002OSD000000014U00295000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00295000.tif,Oswestry,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000014u00295000.html
002OSD000000018U00019000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000018U00019000.tif,"Oakhampton, Devon",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000018u00019000.html
002OSD000000019U00081000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000019U00081000.tif,Odiham,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000019u00081000.html
002OSD000000026U00277000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00277000.tif,Orford(002OSD000000026U00277000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000026u00277000.html
002OSD000000026U00278000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000026U00278000.tif,Orford(002OSD000000026U00278000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/o/002osd000000026u00278000.html
002OSD000000001U00059000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00059000.tif,Blendworth,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000001u00059000.html
002OSD000000002U00066000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00066000.tif,Cranleigh,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000002u00066000.html
002OSD000000002U00096000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00096000.tif,Anstey,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000002u00096000.html
002OSD000000002U00097000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000002U00097000.tif,Boxstead,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000002u00097000.html
002OSD000000003U00194000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00194000.tif,Caxton,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000003u00194000.html
002OSD000000003U00237000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00237000.tif,Ancaster,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000003u00237000.html
002OSD000000005U00326000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000005U00326000.tif,Bickleigh,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000005u00326000.html
002OSD000000005U00339000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000005U00339000.tif,Axminster,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000005u00339000.html
002OSD000000006U00389V00,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00389V00.tif,Southern England,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000006u00389v00.html
002OSD000000006U00393000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00393000.tif,"East Tilbury, Essex",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000006u00393000.html
002OSD000000008U00086000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00086000.tif,Althorne,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000008u00086000.html
002OSD000000008U00090000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000008U00090000.tif,Braintree,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000008u00090000.html
002OSD000000009U00123000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000009U00123000.tif,North Wilts,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000009u00123000.html
002OSD000000014U00318000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00318000.tif,Belper,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000014u00318000.html
002OSD000000015U00344000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000015U00344000.tif,Beaulieu,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000015u00344000.html
002OSD000000025U00270000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000025U00270000.tif,Cardiganshire,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd000000025u00270000.html
002OSD00000027BU00449000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD00000027BU00449000.tif,Plan Of Lundy Island,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/other/002osd00000027bu00449000.html
002OSD000000001U00006000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000001U00006000.tif,"Padstow, Cornwall",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000001u00006000.html
002OSD000000003U00157000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00157000.tif,Part of Shropshire containing 126 square miles. Surveyed and Drawn by H. Stevens R. M. D. 1816'',http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000003u00157000.html
002OSD000000003U00169000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000003U00169000.tif,Part of Staffordshire Containing 100 Square Miles Surveyed by Mr Field and Drawn by Mr Stevens 1817,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000003u00169000.html
002OSD000000004U00251000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00251000.tif,Part of Nottinghamshire H. Stevens. 1820.''(002OSD000000004U00251000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000004u00251000.html
002OSD000000004U00252000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00252000.tif,Part of Nottinghamshire H. Stevens. 1820.''(002OSD000000004U00252000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000004u00252000.html
002OSD000000004U00315000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000004U00315000.tif,Potteries,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000004u00315000.html
002OSD000000005U00351000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00351000.tif,Penshurst (Kent),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000005u00351000.html
002OSD000000005U00356000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000005U00356000.tif,"Penshurst Park, Kent",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000005u00356000.html
002OSD000000006U00390000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00390000.tif,Purfleet(002OSD000000006U00390000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000006u00390000.html
002OSD000000006U00391000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000006U00391000.tif,Purfleet(002OSD000000006U00391000),http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000006u00391000.html
002OSD000000007U00051000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000007U00051000.tif,Poole,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000007u00051000.html
002OSD000000017U00378000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000017U00378000.tif,"Chilham, Kent 17",http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000010u00170000.html
002OSD000000010U00170000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000010U00170000.tif,Penkridge,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000010u00170000.html
002OSD000000011U00176000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000011U00176000.tif,Pershore,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000011u00176000.html
002OSD000000013U00300000,2019_06\2019-02 Zoomify Geo - Folder 2\Collection British FDRIVE One Standardised 002-003\002OSD000000013U00300000.tif,Pwllheli,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000013u00300000.html
002OSD000000014U00304000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000014U00304000.tif,Plynlimmon,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000014u00304000.html
002OSD000000015U00345000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000015U00345000.tif,Portsmouth,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000015u00345000.html
002OSD000000015U00395000,2019_06\2019-02 Zoomify Geo - Folder 2\OSDs TIFF Versions\002OSD000000015U00395000.tif,Prittlewell,http://www.bl.uk/onlinegallery/onlineex/ordsurvdraw/p/002osd000000015u00395000.html
